ID,Tittle,Category ID,Store Id,RedirectUrl,Description,,type of coupon,MetaTittle,MetaKeyword,MetaDescription,Code,Image,ExpiryDate,Position,Status,UserID,Date,UpdateDate,ShowOnHome,TittlePostFix,Prefix,Postfix,Tag,Details,Desp
,0.3,6,135,www.abbeglasses.com,30% promotional code,0% reduction on any order over €55.,,,,,SAVEMORE24,,45791
,0.2,6,135,www.abbeglasses.com,20% discount code,20% reduction on any order over €45.,,,,,SAVEMORE24,,45783
,0.35,6,135,www.abbeglasses.com,35% Discount Code,Extra 35% off tortoise colored frames.,,,,,COLOR35,," May 15, 2025"
,,6,135,www.abbeglasses.com,25% Discount Code,Extra 25% off round shaped frames.,,,,,ROUND25,,45791
,0.75,6,136,www.cliclime.com,75% reduction,Up To 75% Off Women's Sunglasses,,,,,,," July 14, 2025"
,0.85,6,136,www.cliclime.com,85% Off Men's Sunglasses,,,,,,,,45852
,Free delivery,6,136,www.cliclime.com,Free delivery from €29.95 of purchases,,,,,,,,
,0.82,6,136,www.cliclime.com,82% discount,Sale at 82% off a selection of aesthetic glasses.,,,,,,,45979
,0.85,6,136,www.cliclime.com,Up to 85%,Up to 85% off blue light blocking glasses,,,,,,,45860
,"19,90€",6,137,discountlens.fr,Spherical lenses from €19.90,,,,,,,,45854
,"20,90€",6,137,discountlens.fr,Toric contact lenses at €20.90,,,,,,,,45882
,Free delivery,6,137,discountlens.fr,Free delivery from 140€ of purchases,,,,,,,,
,16,6,137,discountlens.fr,Eye drops from 16€,,,,,,,,
,"9,95€",6,137,discountlens.fr,Glasses from €9.95,,,,,,,,
,0.35,6,138,www.eyekeeper.com,35% Code Promo Eyekepper,Save 35% on all orders,,,,,SAS-LOVE35,," January 03, 2025"
,0.3,6,138,www.eyekeeper.com,30% Eyekepper discount code,,,,,,TR5,,45660
,0.05,6,138,www.eyekeeper.com,5% Eyekepper remise code,5% discount for orders 39€ of purchases,,,,,NEW5,,45660
,0.2,6,138,www.eyekeeper.com,20% Eyekepper Promo Code,20% off warm winter,,,,,sas1220,,45660
,0.15,6,138,www.eyekeeper.com,15% Discount Code Eyekepper,15% reduction from 99€ of purchases,,,,,E15,," January 02, 2025"
,0.08,6,139,www.firmoo.fr,8% code promo,8% off glasses.,,,,,FIRMOODAY,,45442
,0.4,6,139,www.firmoo.fr,40% discount code,2 for 1 and 40% off glasses,,,,,COOL,,45791
,0.3,6,139,www.firmoo.fr,Promo Code: 30% off sitewide,,,,,,lens30,,45819
,0.15,6,139,www.firmoo.fr,15% off when you subscribe to the newsletter,,,,,,,,45820
,0.78,6,139,www.firmoo.fr,Get Up To 78% Off S0189 Glasses,,,,,,,,45812
,10,6,140,www.grandoptical.com,10€ Code Promo Grand Optical,€10 discount on your first order,,,,,WELCOME,,45660
,0.4,6,140,www.grandoptical.com,Up to 40% off my optical frames,,,,,,,,45652
,200,6,140,www.grandoptical.com,Up to €200 off glasses,,,,,,,,45661
,Newsletter,6,140,www.grandoptical.com,Subscribe to the Newsletter and receive the latest promotions,,,,,,,,
,239,6,140,www.grandoptical.com,Women's glasses are available from €239,,,,,,,,45660
,0.15,6,141,kiauraeyewear.com,15% off,15% reduction on newsletter subscription,,,,,,,45659
,0.25,6,141,kiauraeyewear.com,Save 25% on packages at Kiaura Eyewear,,,,,,,,45660
,70,6,141,kiauraeyewear.com,70€ reduction from the purchase of 1 product,,,,,,,,45660
,40,6,141,kiauraeyewear.com,Earn €40 Cash when you refer a friend,,,,,,,,45659
,Free delivery,6,142,www.lensmartonline.com,Free delivery from 65€ of purchases,,,,,,,,
,0.35,6,142,www.lensmartonline.com,Up to 35% off swimming goggles,,,,,,,,45791
,0.46,6,142,www.lensmartonline.com,Save 46% on ski goggles,,,,,,,,45785
,0.45,6,142,www.lensmartonline.com,Get Up To 45% Off Cycling Glasses,,,,,,,,45800
,0.64,6,142,www.lensmartonline.com,Up to 64% off glasses clips,,,,,,,,45785
,0.3,6,143,www.muukal.com,30% Code promo,30% off your contact lens order,,,,,LENS30,,45799
,0.35,6,143,www.muukal.com,35% promotional code,35% off lenses.,,,,,BOGO35,,45778
,35,6,143,www.muukal.com,35€ discount code,€35 reduction on orders over €129.,,,,,MKSAS35,,45778
,Free,6,143,www.muukal.com,"Promo Code: Buy One, Get One Free",,,,,,MKBOGO,,45778
,0.15,6,143,www.muukal.com,15% off when you subscribe to the newsletter,,,,,,MUK15,,45778
,250,6,144,www.optical-center.fr,Cat eye sunglasses from €250,,,,,,,,45517
,230,6,144,www.optical-center.fr,Square sunglasses from €230,CODE,,,,,,," August 13, 2025"
,26,6,144,www.optical-center.fr,Battery from 26€,,,,,,,,45881
,13,6,144,www.optical-center.fr,Earplugs from €13,,,,,,,,45875
,0.5,31,145,allforpadel.com,50% discount offer for padel on selected items,,,,,,,,46239
,0.1,31,145,allforpadel.com,10% off when you subscribe to the newsletter,,,,,,,,
,0.45,31,145,allforpadel.com,Offer up to 45% off Padel rackets,,,,,,,,46245
,0.4,31,145,allforpadel.com,Up to 40% off Backpack,,,,,,,,45463
,"7,44€",31,145,allforpadel.com,Padel accessories from €7.44,,,,,,,,46014
,0.6,31,146,woman.beyondbody.me,60% Code Promo Beyond Body,60% off and free delivery,,,,,SHOPPINGSPOUT60,," January 03, 2025"
,0.6,31,146,woman.beyondbody.me,60% Code de reduction Beyond Body Keto,,,,,,keto60,,45659
,Free delivery,31,146,woman.beyondbody.me,Free shipping on all order,,,,,,,,
,0.15,31,146,woman.beyondbody.me,15% Code de remise Beyond Body,,,,,,Spring15,,45660
,0.6,31,146,woman.beyondbody.me,Save 60% on The Perfect Body Book,,,,,,menapp,,45659
,0.5,31,147,www.camelbak.com,Up to 50% off bicycle bags,,,,,,,," April 10, 2025"
,0.3,31,147,www.camelbak.com,30% Off Sale on Trail Bags,,,,,,,,45747
,0.15,31,147,www.camelbak.com,15% off when you subscribe to the newsletter,,,,,,,,
,Free delivery,31,147,www.camelbak.com,Free delivery from 50€ of purchases,,,,,,,,
,0.3,31,147,www.camelbak.com,"Save 30% on bottles, mugs and tumblers",,,,,,,,45757
,0.6,31,148,www.ekoi.com,Up to 60% off cycling shorts,,,,,,,,45853
,0.5,31,148,www.ekoi.com,Save 50% on Autumn Winter Cycling Gloves,,,,,,,,45854
,0.4,31,148,www.ekoi.com,40% off Autumn Winter Cycling socks,,,,,,,,45889
,0.3,31,148,www.ekoi.com,Up to 30% off cycling windbreakers,,,,,,,," July 16, 2025"
,0.4,31,148,www.ekoi.com,Up to 40% off Glasses,,,,,,,,45882
,0.4,31,149,www.footcenter.fr,Save 40% on Morocco Culture red T-shirt,,,,,,,,45966
,0.1,31,149,www.footcenter.fr,10% off when you subscribe to the newsletter,,,,,,,,
,0.5,31,149,www.footcenter.fr,50% off,50% discount on Sports Poster in OL display - Historical Jerseys,,,,,,,
,0.38,31,149,www.footcenter.fr,38% off red jacket Maroc Culture,,,,,,,,45847
,0.25,31,149,www.footcenter.fr,25% Off Mizuno Morelia Neo Shoes,,,,,,,,
,0.05,31,150,www.gorillasports.fr,5% Code de reduction Gorilla Sports,Save 5% on all orders,,,,,MYGORILLA5,,45658
,0.32,31,150,www.gorillasports.fr,Save 32% on Fitness Dumbbells at Gorilla Sports,,,,,,,,45657
,0.05,31,150,www.gorillasports.fr,5% Gorilla Sports Promo Code,,,,,,GIVE ME 5,,45657
,0.21,31,150,www.gorillasports.fr,21% off Bars dumbbells,,,,,,,,45658
,"54,90€",31,150,www.gorillasports.fr,Dumbbell bars from €54.90 at Gorilla Sports,,,,,,,,45658
,0.06,31,151,fr.homefitnesscode.com,6% code promo,6% discount code on all orders,,,,,UBM06,,45565
,0.33,31,151,fr.homefitnesscode.com,33% discount,33% discount,,,,,,,45861
,Free delivery,31,151,fr.homefitnesscode.com,Get free delivery on every order,,,,,,,,
,0.23,31,151,fr.homefitnesscode.com,Save 23% on Foldable Electric Treadmill,,,,,,,,45854
,0.28000000000000003,31,151,fr.homefitnesscode.com,28% Off 1-6KM Office Treadmill,,,,,,,,45854
,0.2,31,152,www.ironpandafit.com,20% Discount Code Iron Panda Fit,20% Off Orders Sitewide,,,,,IRON20,,45476
,0.2,31,152,www.ironpandafit.com,20% Code de reduction Iron Panda Fit,20% Off Orders Sitewide,,,,,IRON20,,45660
,0.15,31,152,www.ironpandafit.com,15% Iron Panda Fit coupon code,15% off all orders,,,,,SSD15,,45658
,0.15,31,152,www.ironpandafit.com,15% Discount Code Iron Panda Fit,,,,,,IRON15,," January 03, 2025"
,0.1,31,152,www.ironpandafit.com,10% Code Promo Iron Panda Fit,10% Off Sitewide At Iron Panda Fit,,,,,aff10,,45658
,0.4,31,153,justhang.fr,Up to 40% off,40% Off Offer on Women's Black Shorts,,,,,,,45959
,"59,90 €",31,153,justhang.fr,Women's jogging pants from €59.90,,,,,,,,45820
,Free delivery,31,153,justhang.fr,Free delivery in France for all orders over €59.,,,,,,,,45847
,"2,90 €",31,153,justhang.fr,Men's T-shirts and tank tops from €32.90,,,,,,,,45756
,"54,90 €",31,153,justhang.fr,Men's sweatshirts from €54.90,,,,,,,,46008
,0.15,31,154,www.lebootcamp.com/fr,15% off with promo code,,,,,,GOLD15,,45652
,0.25,31,154,www.lebootcamp.com/fr,25% off selected programs,,,,,,ADVENT25,,45657
,0.5,31,154,www.lebootcamp.com/fr,50% Discount,50% off Happy New Fit 1 & 2 programs,,,,,,,45657
,5,31,155,www.madeinsport.com,5€ offered from 50€ of purchases for your 1st order*,,,,,,,,
,Free delivery,31,155,www.madeinsport.com,Free delivery from 75€ of purchases in Metropolitan France,,,,,,,,
,0.7,31,155,www.madeinsport.com,Up To 70% Off Selected Items,,,,,,,,
,0.08,31,156,www.nordictrack.fr,8% off,Offer up to 8% off VU2914 HD Touchscreen,,,,,,,"   October 27, 2025"
,0.1,31,156,www.nordictrack.fr,10% off when you subscribe to the newsletter,,,,,,,,
,Free delivery,31,156,www.nordictrack.fr,Get free delivery on every order.,,,,,,,,
,0.45,31,156,www.nordictrack.fr,45% off Trainer H7,,,,,,,,45854
,"6,49€",31,156,www.nordictrack.fr,Fitness accessories from €6.49,,,,,,,,
, 5%,31,157,on-fight.fr,Promo Code: 5% Off Sitewide,,,,,,Fight5,,45657
,0.1,31,157,on-fight.fr,10% off when you subscribe to the newsletter,,,,,,,,45791
,0.18,31,157,on-fight.fr,Up to 18% off Support Gymball Sporti,,,,,,,,45800
,0.14000000000000001,31,157,on-fight.fr,Save 14% on the Tremblay headrest,,,,,,,,45771
,0.63,31,157,on-fight.fr,Get Up To 63% Off Rack Foam Yoga Brick,,,,,,,,45797
,0.2,31,158,padelmarket.com,20% code promo,Mother's Day Code: Up to 20% off selected products,,,,,20MAMA,,45442
,0.15,31,158,padelmarket.com,15% code promo,Spring sales; 15% discount code on selected products.,,,,,15SPRING,," July 15, 2025"
,0.2,31,158,padelmarket.com,20% off sitewide,,,,,,NEW20,,45468
,0.1,31,158,padelmarket.com,10% discount code,10% discount code on every order.,,,,,PADELREVIEW,,45434
,0.8,31,158,padelmarket.com,Discount offer up to 80% on selected rackets,,,,,,,,45637
,0.1,31,159,www.sport-in-place.com,Up to 10% Discount,Up to 10% off elliptical trainers,,,,,,,
,0.15,31,159,www.sport-in-place.com,Save up to 15% on fitness equipment,,,,,,,,
,Free delivery,31,159,www.sport-in-place.com,Free delivery from 50€ of purchase,,,,,,,,
,0.1,31,159,www.sport-in-place.com,Up to 10% Off Squat Machine,,,,,,,,
,Guarantee,31,159,www.sport-in-place.com,1 year/2 year warranty depending on the manufacturer,,,,,,,,
,0.15,31,160,trek-expert.fr,15% discount,Up to 15% off men's shoes.,,,,,,,45854
,0.1,31,160,trek-expert.fr,10% off when you subscribe to the newsletter,,,,,,,,45981
,0.4,31,160,trek-expert.fr,40% discount,Save up to 40% at Men's shoes.,,,,,,,45980
,0.7,31,160,trek-expert.fr,70% off hiking jackets,,,,,,,,45889
,0.65,31,160,trek-expert.fr,Up to -65%,65% off selected sweatshirts.,,,,,,,45979
,0.5,32,161,akkogear.eu,50% Off DE/Nordic ISO Keys,,,,,,WINTER,,
,0.5,32,161,akkogear.eu,50% discount,Offer up to 50% off on Black and Gold 5075B Plus ISO.,,,,,,,
,"12,99€",32,161,akkogear.eu,ISO Black and Silver 5075B Plus Keyboards from €12.99,,,,,,,,46240
,120,32,161,akkogear.eu,Sanrio X series keyboards from €120,,,,,,,,
,116,32,161,akkogear.eu,Black & Gold 5075S ISO Keyboards from €116,,,,,,,,45882
,0.65,32,162,biqu.equipment,Up to 65% off 3D printer,,,,,,,,45867
,0.25,32,162,biqu.equipment,25% off kit and tools,,,,,,,,
,Free delivery,32,162,biqu.equipment,Free delivery from 49€ of purchases,,,,,,,,
,0.41,32,162,biqu.equipment,41% off printing platform,,,,,,,,45854
,0.5,32,162,biqu.equipment,Save up to 50% on upgrade system,,,,,,,,45812
,0.1,32,163,eu.chuwi.com,10% off your first order by subscribing to the newsletter,,,,,,,,
,Free shipping,32,163,eu.chuwi.com,Free delivery from 50€ of purchases,,,,,,,,
,0.45,32,163,eu.chuwi.com,45% off,Save up to 45% off laptops.,,,,,,,45657
,0.56000000000000005,32,163,eu.chuwi.com,56% off,Save up to 56% on tablets.,,,,,,,45656
,0.4,32,163,eu.chuwi.com,Up to -40%,Up to 40% off mini PCs.,,,,,,,45657
,0.15,32,164,www.dell.com,15% discount,Up to 15% off XPS laptops,,,,,,,45883
,0.1,32,164,www.dell.com,10% off when you subscribe to the newsletter,,,,,,,,
,0.1,32,164,www.dell.com,10% discount,10% discount offer on Latitude laptops and 2-in-1s,,,,,,,45876
,0.14000000000000001,32,164,www.dell.com,Up to -14%,14% Off G Series Gaming Laptops,,,,,,,45883
,0.08,32,164,www.dell.com,8% off,Up to 8% off UltraSharp displays,,,,,,,45883
,0.39,32,165,ekimia.fr,Up To 39% Off Apple Imac 2008 24 Inch Ubuntu Linux,,,,,,,,45853
,59,32,165,ekimia.fr,Install Android eOS on your smartphone or tablet from €59,,,,,,,,45818
,9,32,165,ekimia.fr,Hosting your professional website from €9,,,,,,,,45862
,7,32,165,ekimia.fr,HDMI Female DVI24-D Male Adapter from €7,,,,,,,,45846
,120,32,165,ekimia.fr,Windows 10 PRO OEM license from €120,,,,,,,,45847
,260,32,166,www.geekom.fr,Up to €260 Discount,,,,,,,,45659
,0.25,32,166,www.geekom.fr,Up to 25% off mini PCs,,,,,,,,46112
,15,32,166,www.geekom.fr,15€ reduction on subscription to the Newsletter,,,,,,,,46030
,15,32,166,www.geekom.fr,15€ reduction by subscribing to the newsletter,,,,,,,,
,Free delivery,32,166,www.geekom.fr,Free delivery on all orders,,,,,,,,
,0.25,32,167,www.hp.com,Up to 25% off select laptops,,,,,,,,45660
,140,32,167,www.hp.com,Up to €140 reimbursed on HP Laser,Up to €140 reimbursed on HP Laser,,,,,,,45660
,0.25,32,167,www.hp.com,up to 25% student discount at HP,,,,,,,,46031
,0.25,32,167,www.hp.com,Up to 25% off at Gamers' Corner,,,,,,,,45660
,Free delivery,32,167,www.hp.com,Delivery is free for all orders over €30,,,,,,,,
,700,32,168,www.inmac-wstore.com,HP ProBook 450 from €700,,,,,,,,47276
,"10,73€",32,168,www.inmac-wstore.com,Alcatel Temporis 10 from €10.73,,,,,,,,45918
,"788,38€",32,168,www.inmac-wstore.com,Dell Latitude 5540 from €788.38,,,,,,,,47101
,"5,54€",32,168,www.inmac-wstore.com,USB 3.0 A from €5.54,,,,,,,,46855
,"9,70€",32,168,www.inmac-wstore.com,Dacomex keyboard from €9.70,,,,,,,,47004
,0.3,32,169,www.lenovo.com,30% discount,Offer up to 30% off chargers and batteries,,,,,,,45846
,0.1,32,169,www.lenovo.com,10% off when you subscribe to the newsletter,,,,,,,,
,"629,10€",32,169,www.lenovo.com,Laptops from €629.10,"IdeaPad 5i 2-in-1 Gen 9 (14"" Intel) from €629.10.",,,,,,,45644
,"706,31€",32,169,www.lenovo.com,P series workstations from €706.31,,,,,,,,47308
,999,32,169,www.lenovo.com,Smartphone from €999,,,,,,,,45861
,0.35,32,170,magedok.com,35% Discount,"Up to 35% off Raspberry Pi 9-inch Touchscreen Monitor, 1280 x 720 Resolution, with HDMI Input.",,,,,,,46210
,0.18,32,170,magedok.com,Up to -18%,Save up to 18% on a touchscreen monitor with capacitive pen LCD.,,,,,,,46254
,Free delivery,32,170,magedok.com,Get free delivery on every order,,,,,,,,
,0.3,32,170,magedok.com,30% discount,Sale at 30% off a selection of Dual HDMI Portable Monitors.,,,,,,,46120
,0.14000000000000001,32,170,magedok.com,14% off fast charging portable monitor,,,,,,,,45882
,0.1,32,171,www.obvus.me,10% off when you subscribe to the newsletter,,,,,,,,45792
,"157,95€",32,171,www.obvus.me,Gymba Active Board by obVus Solutions from €157.95,,,,,,,,45792
,"980,95€",32,171,www.obvus.me,The best posture chair from €980.95,,,,,,,,45791
,"18,95€",32,171,www.obvus.me,Minder Portable Foldable Bluetooth Keyboard from €18.95,,,,,,,,45792
,0.4,32,172,pc-portable.net,40% discount,Offer up to 40% off on Lot of Desktop PCs,,,,,,,45818
,0.1,32,172,pc-portable.net,10% off when you subscribe to the newsletter,,,,,,,,
,0.2,32,172,pc-portable.net,20% discount,Up to 20% off Windows installation,,,,,,,45854
,0.1,32,172,pc-portable.net,Up to 10% off on Usb Key,,,,,,,,45853
,0.15,32,172,pc-portable.net,Save up to 20% at Hard Drive Change,,,,,,,,45988
,"39,90€",32,173,refurbplanet.fr,External SSDs from €39.90,,,,,,,,45854
,"429,90€",32,173,refurbplanet.fr,Video projectors from €429.90,,,,,,,,45980
,Free delivery,32,173,refurbplanet.fr,Free delivery from €2.99 of purchases,,,,,,,,
,"69,90€",32,173,refurbplanet.fr,PC screens from €69.90,,,,,,,,45896
,"89,90€",32,173,refurbplanet.fr,Central units from €89.90,,,,,,,,46252
,0.12,32,174,sunshader.com,12% Code Promo SunShader,Save 12% on all orders,,,,,LASTCHANCE12,,45660
,0.61,32,174,sunshader.com,61% Off SunShader Laptop Sunshade,,,,,,,,45660
,0.63,32,174,sunshader.com,63% off SunShader 2,,,,,,,,45659
,Newsletter,32,174,sunshader.com,Subscribe to the Newsletter and receive the latest promotions,,,,,,,,
,0.15,32,175,www.tradediscount.com,15% discount,Offer up to 15% off keyboards,,,,,,,
,"9,90€",32,175,www.tradediscount.com,PC speaker from €9.90,,,,,,,,
,Free delivery,32,175,www.tradediscount.com,Free delivery from 300€ of purchases,,,,,,,,
,0.34,32,175,www.tradediscount.com,Up to 34% off hard drive,,,,,,,,45854
,"6,90€",32,175,www.tradediscount.com,PC power supply from €6.90,,,,,,,,45883
,0.1,32,176,vormorai.com,10% code promo,10% discount code on the VORMOR X5 scanner pen.,,,,,NEW0221,,45446
,Free delivery,32,176,vormorai.com,Get free delivery on every order,,,,,,,,
,0.5,32,176,vormorai.com,50% discount,Up to 50% off VORMOR X5 Pro dictionary pen.,,,,,,,45880
,0.45,32,176,vormorai.com,45% off,Up to 45% Off Offer on Vormor T11 AI Voice Translator 106 Languages ​​Device.,,,,,,,45888
,0.33,32,176,vormorai.com,33% off,Up to 33% off VORMOR X5 Pro Protective Case,,,,,,,"eptember 08, 2025"
,0.2,32,177,www.westerndigital.com,Up to 20% off Western Digital products,,,,,,,,45855
,Free delivery,32,177,www.westerndigital.com,Free delivery from 50€ of purchases,,,,,,,,45848
,0.15,32,177,www.westerndigital.com,Save 15% on SanDisk professional products,,,,,,,,45855
,0.1,32,177,www.westerndigital.com,Get Up To 10% Off WD Products,,,,,,,,45847
,0.11,32,177,www.westerndigital.com,Up to 11% off backup products,,,,,,,,45847
,"6,24€",11,178,www.audible.fr,Education and learning from €6.24,,,,,,,,
,"6,95€",11,178,www.audible.fr,Business and career from €6.95,,,,,,,,
,"7,93€",11,178,www.audible.fr,Biographies and memoirs from €7.93,,,,,,,,
,"9,95€",11,178,www.audible.fr,Comedy and humor from €9.95,,,,,,,,
,"6,24€",11,178,www.audible.fr,Arts and entertainment from €6.24,,,,,,,,
,,11,179,www.bayard-jeunesse.com,Bayard Jeunesse magazines 11-20 years from €5 per month,,,,,,,,45881
,,11,179,www.bayard-jeunesse.com,5% discount when you subscribe to the newsletter,,,,,,,,45883
,,11,179,www.bayard-jeunesse.com,Bayard Jeunesse magazines for 11-20 year olds from €9,,,,,,,,
,Gifts,11,180,www.cafeyn.co,Free 1-Month Subscriptions,Get a free month of newspaper subscription at Cafeyn,,,,,,," January 03, 2025"
,Low price,11,180,www.cafeyn.co,Offer unlimited access to thousands of newspapers and magazines,,,,,,,,45660
,Best price,11,180,www.cafeyn.co,Offer unlimited access to thousands of newspapers and magazines,,,,,,,,45660
,0.9,11,181,www.decitre.fr,Up to 90% off new books at,,,,,,,,45653
,0.41,11,181,www.decitre.fr,Up to 41% immediate discount on school supplies,,,,,,,,45660
,Delivery offer,11,181,www.decitre.fr,Home delivery for €0.01 from €40 purchase,,,,,,,,45660
,Shipping,11,181,www.decitre.fr,Home delivery for €0.01 from €40 purchase,,,,,,,,45661
,5,11,181,www.decitre.fr,Save €5 from €30 on new books,,,,,,,,45661
,0.45,11,182,engagedmedia.store,45% discount,45% off the C10 manufacturer's guide subscription magazine.,,,,,,,46239
,0.25,11,182,engagedmedia.store,25% off,25% off Ev Builders Guide print subscription magazine.,,,,,,,45526
,0.38,11,182,engagedmedia.store,38% discount,38% off the F100 manufacturer's guide subscription magazine.,,,,,,,46240
,0.3,11,182,engagedmedia.store,30% discount,30% off Tread subscription magazines.,,,,,,,46240
,0.3,11,182,engagedmedia.store,30% discount,Up to 30% off outdoor magazines.,,,,,,,45883
,0.15,11,183,www.framily.fr,15% off for 2 or more books,,,,,,,,45770
,Free delivery,11,183,www.framily.fr,Free delivery from 50€ of purchases,,,,,,,,45771
,"19,99€",11,183,www.framily.fr,Personalized Paw Patrol advent calendars from €19.99,,,,,,,,45763
,"39,99€",11,183,www.framily.fr,Personalized Peppa Pig books from €39.99,,,,,,,,45768
,"29,99€",11,183,www.framily.fr,Personalized best grandma books from €29.99,,,,,,,,45763
,20,11,184,gm-editions.com,Cinema books from 20€,,,,,,,," July 15, 2025"
,29,11,184,gm-editions.com,Lifestyle books from €29,,,,,,,,45890
,14,11,184,gm-editions.com,Children's books from €14,,,,,,,,45889
,"14,95€",11,184,gm-editions.com,Sports books for €14.95,,,,,,,,
,Free delivery,11,184,gm-editions.com,Get free delivery on every order,,,,,,,,
,0.1,11,185,www.info-presse.fr,10% Code Promo Info Presse,10% off all orders,,,,,EFFI,,45659
,0.1,11,185,www.info-presse.fr,10% Discount code Press Info,Save 10% on all orders,,,,,Welcome,,45660
,0.5,11,185,www.info-presse.fr,50% off Law Magazines,,,,,,,,45882
,0.33,11,185,www.info-presse.fr,Up to 33% off,33% reduction on early childhood magazines.,,,,,,,
,0.36,11,185,www.info-presse.fr,Up to 36% off high school magazines,,,,,,,,45884
,0.43,11,186,www.jemabonne.fr,"43% off TV, Games and Leisure magazines",,,,,,,,45876
,0.23,11,186,www.jemabonne.fr,23% off 7-day TV subscription,,,,,,,,45852
,Free delivery,11,186,www.jemabonne.fr,Get free delivery on every order.,,,,,,,,
,0.35,11,186,www.jemabonne.fr,35% on Youth magazines,,,,,,,,45881
,0.51,11,186,www.jemabonne.fr,Save 51% on 7 Days TV games,,,,,,,,45853
,0.51,11,187,www.kiosquemag.com,Offer Up To 51% Off Classic Cars,,,,,,,,
,0.6,11,187,www.kiosquemag.com,60% off country décor,,,,,,,,
,"14,90€",11,187,www.kiosquemag.com,Stationery products from €14.90,,,,,,,,
,"19,90€",11,187,www.kiosquemag.com,Gaming products Now €19.90,,,,,,,,
,18,11,188,abonnement.lesechos.fr,simply economic culture from 18€ per month,,,,,,,,45814
,39,11,188,abonnement.lesechos.fr,Economical and sectoral from €39 per month,,,,,,,,45981
,,11,188,abonnement.lesechos.fr,,,,,,,,,
,,11,188,abonnement.lesechos.fr,,,,,,,,,
,,11,188,abonnement.lesechos.fr,,,,,,,,,
,0.23,11,189,www.magazines.fr,Offer up to 23% off Marie Claire magazines,,,,,,,,45868
,"19,95€",11,189,www.magazines.fr,Marie Claire fashion shows from €19.95,,,,,,,,45757
,0.62,11,189,www.magazines.fr,Offer up to 62% off Marie Claire Maison magazines,,,,,,,,45756
,0.17,11,189,www.magazines.fr,Offer up to 17% off Marie Claire Idées magazines,,,,,,,,45883
,,11,189,www.magazines.fr,,,,,,,,,
,"9,99€",11,190,nextory.com,14 days of free Standard subscription from €9.99,,,,,,,,45881
,"14,99€",11,190,nextory.com,14 days of Premium subscription free from €14.99,,,,,,,,45979
,"19,99€",11,190,nextory.com,14 days of free family subscription from €19.99,,,,,,,,45853
,299,11,191,oxfordlanguageclub.com,English levels 1-6 six months from €299,,,,,,,,45966
,499,11,191,oxfordlanguageclub.com,"TOEFL, ESL, IELTS, KET exam preparation 12 months from €499",,,,,,,,46330
,699,11,191,oxfordlanguageclub.com,Access all the videos and audio content of the 18-month exercises from €699,,,,,,,,46316
,1299,11,191,oxfordlanguageclub.com,Support for English teachers 36 months from €1299,,,,,,,,46317
,439,11,193,www.recyclivre.com,The book of the Arabian Nights from €439,,,,,,,,45764
,585,11,193,www.recyclivre.com,The Paw Patrol comic strip from €585,,,,,,,,45764
,Free delivery,11,193,www.recyclivre.com,Free delivery to relay point with no minimum purchase,,,,,,,,45707
,616,11,193,www.recyclivre.com,Society book How to make friends from €616,,,,,,,,45799
,0.5,11,194,www.toutabo.com,Offer up to 50% off women's magazine,,,,,,,,45875
,0.55000000000000004,11,194,www.toutabo.com,55% off,Sale at 55% off a selection of regional press magazines.,,,,,,,45756
,0.41,11,194,www.toutabo.com,Save 41% on cultural magazine,,,,,,,,45757
,0.38,11,194,www.toutabo.com,Up to 38% off art magazine,,,,,,,,45854
,0.5,11,194,www.toutabo.com,Up to 50% off the scientific and IT magazine,,,,,,,,
,0.5,11,195,www.viapresse.com,50% discount,Offer up to 50% off Fashion Magazines,,,,,,,45846
,0.1,11,195,www.viapresse.com,10% off when you subscribe to the newsletter,,,,,,,,
,0.37,11,195,www.viapresse.com,37% off,Up to 37% off general Women's Magazines,,,,,,,45853
,0.35,11,195,www.viapresse.com,Up to 35% off Decoration Magazines,,,,,,,,46189
,0.21,11,195,www.viapresse.com,Up to 21%,21% reduction offer on Marie Claire Subscription,,,,,,,45854
,"54,95€",11,196,whynote.co,A5/Pocket Combo Pack from €54.95,,,,,,,,45727
,"44,90€",11,196,whynote.co,A3 Black from €44.90,,,,,,,,45734
,"39,90€",11,196,whynote.co,A4 format from €39.90,,,,,,,,45734
,"29,90€",11,196,whynote.co,A5 format from €29.90,,,,,,,,45734
,"34,90€",11,196,whynote.co,A5 Agenda Planner from €34.90,,,,,,,,45769
,0.15,33,197,basteldepot.ch,15% discount,Up to 15% off modeling clay,,,,,,,45875
,0.1,33,197,basteldepot.ch,10% off when you subscribe to the newsletter,,,,,,,,
,0.25,33,197,basteldepot.ch,25% off,Up to 25% off party decoration accessories.,,,,,,,45883
,0.3,33,197,basteldepot.ch,Save 30% on cutting products,,,,,,,,45882
,0.1,33,197,basteldepot.ch,10% discount,10% off sale on a selection of acrylic paints.,,,,,,,45511
,105,33,198,www.carredartistes.com,Figurative paintings from 105€,,,,,,,,45854
,135,33,198,www.carredartistes.com,Pop art paintings from 135€,,,,,,,,
,11,33,198,www.carredartistes.com,Abstract paintings from 115€,,,,,,,,
,89,33,198,www.carredartistes.com,Street art paintings from 89€,,,,,,,,
,"3,50€",33,198,www.carredartistes.com,Animal sculptures from €3.50,,,,,,,,45861
,0.15,33,199,www.e-papier-peint.com,15% code promo,It's spring ! Benefit from -15% on your order from 100€ of purchase,,,,,SPRING,,45452
,0.1,33,199,www.e-papier-peint.com,10% off when you subscribe to our newsletter,,,,,,,,
